dt,name,code,pos_score
2018.04.18,대명코퍼레이션,'007720,0.553092957
2018.04.18,ÌÖîÎ†àÌïÑÎìú,'091440,0.619803071
2018.04.18,ÌïúÍµ≠ÌÉÄÏù¥Ïñ¥,'161390,0.599960446
2018.04.18,F&amp;F,'007700,0.625168443
2018.04.18,ÎëêÏÇ∞ÏóîÏßÑ,'082740,0.60520643
2018.04.18,팅크웨어,'084730,0.58721441
2018.04.18,카카오M,'016170,0.58630079
2018.04.19,이노션,'214320,0.562814116
2018.04.19,컴투스,'078340,0.533286452
2018.04.19,게임빌,'063080,0.577939332
2018.04.19,컴투스,'078340,0.531385541
2018.04.19,ÏõπÏ††,'069080,0.594709814
2018.04.19,ÏßÄÏóîÏî®ÏóêÎÑàÏßÄ,'119850,0.588534832
2018.04.19,SKCÏΩîÏò§Î°±PI,'178920,0.624570549
2018.04.20,CJÌó¨Î°ú,'037560,0.592574537
2018.04.20,KB금융,'105560,0.517909169
2018.04.20,서울반도체,'046890,0.591127694
2018.04.20,KB금융,'105560,0.552571654
2018.04.20,ÌòÑÎåÄÏ§ëÍ≥µÏóÖ,'009540,0.618219256
2018.04.20,CJ제일제당,'097950,0.556089163
2018.04.20,KB금융,'105560,0.57681185
2018.04.20,KB금융,'105560,0.589953601
2018.04.20,KBÍ∏àÏúµ,'105560,0.597522199
2018.04.20,KBÍ∏àÏúµ,'105560,0.623941541
2018.04.20,ÏÇºÏÑ±Ï§ëÍ≥µÏóÖ,'010140,0.615219414
2018.04.20,ÌòÑÎåÄÎØ∏Ìè¨Ï°∞ÏÑ†,'010620,0.610461056
2018.04.23,ÌïòÎÇòÍ∏àÏúµÏßÄÏ£º,'086790,0.620722473
2018.04.23,Ïã†ÌïúÏßÄÏ£º,'055550,0.624249458
2018.04.23,Ïö∞Î¶¨ÏùÄÌñâ,'000030,0.608573079
2018.04.23,하나금융지주,'086790,0.506490827
2018.04.23,신한지주,'055550,0.51007092
2018.04.23,우리은행,'000030,0.511956632
2018.04.23,우리은행,'000030,0.587693632
2018.04.23,신한지주,'055550,0.565620065
2018.04.23,신한지주,'055550,0.575905025
2018.04.23,아시아나항공,'020560,0.565204501
2018.04.23,ÏåçÏö©Ï∞®,'003620,0.593834162
2018.04.23,코텍,'052330,0.518593431
2018.04.23,아모텍,'052710,0.560574949
2018.04.23,롯데정밀화학,'004000,0.572395384
2018.04.23,하나금융지주,'086790,0.519666553
2018.04.23,우리은행,'000030,0.581514895
2018.04.23,유니테스트,'086390,0.557986319
2018.04.23,하나금융지주,'086790,0.550500751
2018.04.23,현대중공업지주,'267250,0.573627412
2018.04.23,포스코 ICT,'022100,0.604732394
2018.04.23,Ïã†ÌïúÏßÄÏ£º,'055550,0.601473749
2018.04.23,ÎåÄÌïúÌï¥Ïö¥,'005880,0.630460799
2018.04.23,ÏΩîÏä§Î©îÏπ¥ÏΩîÎ¶¨ÏïÑ,'241710,0.615575016
2018.04.23,쌍용차,'003620,0.505289376
2018.04.23,ÌïòÏù¥ÎπÑÏ†ºÏãúÏä§ÌÖú,'126700,0.591105044
2018.04.23,ÏåçÏö©Ï∞®,'003620,0.63485229
2018.04.23,ÌïúÌôî,'000880,0.606553316
2018.04.23,한화케미칼,'009830,0.598896801
2018.04.23,Ìå¨Ïò§ÏÖò,'028670,0.63046068
2018.04.23,Ï†úÏ£ºÌï≠Í≥µ,'089590,0.631450832
2018.04.23,ÎåÄÌïúÌï≠Í≥µ,'003490,0.638337493
2018.04.23,삼진제약,'005500,0.547789097
2018.04.23,인터로조,'119610,0.547789097
2018.04.23,ÌïòÎÇòÍ∏àÏúµÏßÄÏ£º,'086790,0.606997728
2018.04.23,LS산전,'010120,0.596574366
2018.04.23,포스코켐텍,'003670,0.591852427
2018.04.23,SK디앤디,'210980,0.536070824
2018.04.24,신한지주,'055550,0.574725151
2018.04.24,하나금융지주,'086790,0.583691001
2018.04.24,넷마블,'251270,0.527074456
2018.04.24,SK머티리얼즈,'036490,0.511269867
2018.04.24,오스템임플란트,'048260,0.559231818
2018.04.24,SK머티리얼즈,'036490,0.560395002
2018.04.24,이수페타시스,'007660,0.531169772
2018.04.24,코스메카코리아,'241710,0.509041607
2018.04.24,Ïö∞Î¶¨ÏùÄÌñâ,'000030,0.597866952
2018.04.24,ÏóòÌã∞Ïî®,'170920,0.615334988
2018.04.24,SKCÏΩîÏò§Î°±PI,'178920,0.61355412
2018.04.24,SKÎ®∏Ìã∞Î¶¨ÏñºÏ¶à,'036490,0.616507351
2018.04.25,SK하이닉스,'000660,0.565309882
2018.04.25,신세계푸드,'031440,0.519427538
2018.04.25,카카오,'035720,0.540113986
2018.04.25,SKÌïòÏù¥ÎãâÏä§,'000660,0.59810549
2018.04.25,Í≥†Î†§ÏïÑÏó∞,'010130,0.594611824
2018.04.25,POSCO,'005490,0.606960475
2018.04.25,Í∏∞Í∞ÄÎ†àÏù∏,'049080,0.589413226
2018.04.25,Ïö∞Î¶¨ÏùÄÌñâ,'000030,0.597866952
2018.04.25,S&amp;T모티브,'064960,0.561161458
2018.04.25,LG생활건강,'051900,0.549456835
2018.04.25,고려아연,'010130,0.571537137
2018.04.25,SK하이닉스,'000660,0.578056455
2018.04.25,POSCO,'005490,0.565074027
2018.04.25,삼성바이오로직스,'207940,0.575811625
2018.04.25,LG이노텍,'011070,0.567917168
2018.04.25,삼성엔지니어링,'028050,0.550176442
2018.04.25,LG이노텍,'011070,0.532022119
2018.04.25,오로라,'039830,0.575863242
2018.04.25,SK하이닉스,'000660,0.547244608
2018.04.25,LG이노텍,'011070,0.58048892
2018.04.25,POSCO,'005490,0.565827727
2018.04.25,LGÏù¥ÎÖ∏ÌÖç,'011070,0.603837788
2018.04.25,고려아연,'010130,0.509678245
2018.04.25,SK하이닉스,'000660,0.57308954
2018.04.25,SKÌïòÏù¥ÎãâÏä§,'000660,0.618810773
2018.04.25,LGÏù¥ÎÖ∏ÌÖç,'011070,0.610062122
2018.04.25,POSCO,'005490,0.633750081
2018.04.25,Í≥†Î†§ÏïÑÏó∞,'010130,0.62684989
2018.04.25,Îâ¥Ìä∏Î¶¨Î∞îÏù¥Ïò§ÌÖç,'222040,0.606894195
2018.04.25,Ïã†ÏÑ∏Í≥ÑÌë∏Îìú,'031440,0.530097067
2018.04.25,ÏÇºÏÑ±ÏóîÏßÄÎãàÏñ¥ÎßÅ,'028050,0.553347051
2018.04.25,S&amp;TÎ™®Ìã∞Î∏å,'064960,0.538803875
2018.04.25,ÌïúÍµ≠Í∞ÄÏä§Í≥µÏÇ¨,'036460,0.538803875
2018.04.25,대한해운,'005880,0.538341582
2018.04.25,코오롱인더,'120110,0.524001181
2018.04.25,Í≥†Î†§ÏïÑÏó∞,'010130,0.594660938
2018.04.25,POSCO,'005490,0.615897894
2018.04.25,ÏÇºÏÑ±Î∞îÏù¥Ïò§Î°úÏßÅÏä§,'207940,0.61612761
2018.04.25,CJ헬로,'037560,0.558127701
2018.04.25,POSCO,'005490,0.572074234
2018.04.25,OCI,'010060,0.557104528
2018.04.25,한국카본,'017960,0.514614284
2018.04.25,LG생활건강,'051900,0.580794513
2018.04.25,삼성엔지니어링,'028050,0.558585107
2018.04.25,LG이노텍,'011070,0.526511729
2018.04.25,SK하이닉스,'000660,0.584778607
2018.04.25,야스,'255440,0.560336709
2018.04.26,S-Oil,'010950,0.622716784
2018.04.26,S&amp;T모티브,'064960,0.510499299
2018.04.26,LG디스플레이,'034220,0.601370752
2018.04.26,빙그레,'005180,0.558860958
2018.04.26,S-Oil,'010950,0.542918384
2018.04.26,삼성물산,'028260,0.539444447
2018.04.26,Í≥†Î†§ÏïÑÏó∞,'010130,0.594611824
2018.04.26,GS건설,'006360,0.549458504
2018.04.26,LG디스플레이,'034220,0.552533805
2018.04.26,LGÏù¥ÎÖ∏ÌÖç,'011070,0.603837788
2018.04.26,ÌòÑÎåÄÏÇ∞ÏóÖ,'012630,0.601204336
2018.04.26,ÏßÄÏóîÏî®ÏóêÎÑàÏßÄ,'119850,0.605638981
2018.04.26,휴젤,'145020,0.562190235
2018.04.26,현대산업,'012630,0.554461539
2018.04.26,LG이노텍,'011070,0.58048892
2018.04.26,SKÌïòÏù¥ÎãâÏä§,'000660,0.59810549
2018.04.26,Ìú¥Ï†§,'145020,0.597522795
2018.04.26,Í∏∞Í∞ÄÎ†àÏù∏,'049080,0.589413226
2018.04.26,LG디스플레이,'034220,0.567788839
2018.04.26,NAVER,'035420,0.50218153
2018.04.26,S-Oil,'010950,0.555655837
2018.04.26,LG디스플레이,'034220,0.581298351
2018.04.26,GS건설,'006360,0.560178757
2018.04.26,Î°ØÎç∞ÏáºÌïë,'023530,0.584208071
2018.04.26,삼성물산,'028260,0.500515759
2018.04.26,현대산업,'012630,0.566282868
2018.04.26,GS건설,'006360,0.557394981
2018.04.26,S-Oil,'010950,0.578013062
2018.04.26,코오롱인더,'120110,0.573343754
2018.04.26,효성,'004800,0.607958615
2018.04.26,LG디스플레이,'034220,0.589761436
2018.04.26,뉴트리바이오텍,'222040,0.561167896
2018.04.26,GSÍ±¥ÏÑ§,'006360,0.607716799
2018.04.26,POSCO,'005490,0.606960475
2018.04.27,NAVER,'035420,0.622353673
2018.04.27,만도,'204320,0.509630561
2018.04.27,현대차,'005380,0.504569888
2018.04.27,NAVER,'035420,0.528392196
2018.04.27,현대모비스,'012330,0.508966148
2018.04.27,두산중공업,'034020,0.531943083
2018.04.27,두산인프라코어,'042670,0.517854273
2018.04.27,ÎåÄÏö∞Í±¥ÏÑ§,'047040,0.591522396
2018.04.27,삼성전자,'005930,0.570210874
2018.04.27,백산,'035150,0.562158525
2018.04.27,ÏÇºÏÑ±Ï†ÑÏûê,'005930,0.604498029
2018.04.27,ÏÇºÏÑ±Ï†ÑÍ∏∞,'009150,0.608402789
2018.04.27,ÌòÑÎåÄÏ∞®,'005380,0.601305962
2018.04.27,ÎßåÎèÑ,'204320,0.590239882
2018.04.27,Í∏∞ÏóÖÏùÄÌñâ,'024110,0.599937916
2018.04.27,삼성전기,'009150,0.525808215
2018.04.27,두산엔진,'082740,0.559440911
2018.04.27,두산밥캣,'241560,0.512501836
2018.04.27,LG전자,'066570,0.574561059
2018.04.27,기아차,'000270,0.510510147
2018.04.27,기업은행,'024110,0.57777673
2018.04.27,LG전자,'066570,0.543826044
2018.04.27,현대차,'005380,0.50240016
2018.04.27,삼성전기,'009150,0.562142015
2018.04.27,삼성전자,'005930,0.574258387
2018.04.27,만도,'204320,0.557829618
2018.04.27,NAVER,'035420,0.574347794
2018.04.27,제일기획,'030000,0.551553547
2018.04.27,에스원,'012750,0.523350179
2018.04.27,삼성전기,'009150,0.53136009
2018.04.27,현대차,'005380,0.55381912
2018.04.27,현대모비스,'012330,0.582952023
2018.04.27,SIMPAC Metal,'090730,0.579657972
2018.04.27,기업은행,'024110,0.583542109
2018.04.27,두산인프라코어,'042670,0.555103719
2018.04.27,NAVER,'035420,0.536852539
2018.04.27,ÌòÑÎåÄÎ™®ÎπÑÏä§,'012330,0.613743365
2018.04.27,ÎßåÎèÑ,'204320,0.626284778
2018.04.27,ÌòÑÎåÄÏ∞®,'005380,0.598145127
2018.04.27,제일기획,'030000,0.526545644
2018.04.27,현대모비스,'012330,0.510806262
2018.04.27,Í∏∞ÏóÖÏùÄÌñâ,'024110,0.609444797
2018.04.27,대림산업,'000210,0.588115871
2018.04.27,기업은행,'024110,0.53801316
2018.04.27,ÎåÄÎ¶ºÏÇ∞ÏóÖ,'000210,0.606127977
2018.04.27,두산인프라코어,'042670,0.546814859
2018.04.27,두산밥캣,'241560,0.509298563
2018.04.27,LGÎîîÏä§ÌîåÎ†àÏù¥,'034220,0.614194155
2018.04.27,삼성전자,'005930,0.562683463
2018.04.27,NAVER,'035420,0.543588161
2018.04.27,SKÌÖîÎ†àÏΩ§,'017670,0.617858171
2018.04.27,ÏÇºÏÑ±Î¨ºÏÇ∞,'028260,0.63501662
2018.04.27,Ìö®ÏÑ±,'004800,0.605008841
2018.04.27,S-Oil,'010950,0.629084468
2018.04.27,대우건설,'047040,0.552271664
2018.04.27,대림산업,'000210,0.559597313
2018.04.27,LS산전,'010120,0.563675165
2018.04.27,현대차,'005380,0.555333197
2018.04.27,대우건설,'047040,0.559336782
2018.04.27,대림산업,'000210,0.54633671
2018.04.27,기업은행,'024110,0.560380518
2018.04.27,휴켐스,'069260,0.566105187
2018.04.27,LG전자,'066570,0.540070236
2018.04.27,삼성전기,'009150,0.578413665
2018.04.28,현대건설,'000720,0.5107494
2018.04.28,DGB금융지주,'139130,0.574826717
2018.04.30,대림산업,'000210,0.54633671
2018.04.30,대우건설,'047040,0.559336782
2018.04.30,Ìò∏ÌÖîÏã†Îùº,'008770,0.610206664
2018.04.30,디오,'039840,0.603372037
2018.04.30,종근당,'185750,0.502227545
2018.04.30,기업은행,'024110,0.560380518
2018.04.30,NAVER,'035420,0.604631424
2018.04.30,ÌòÑÎåÄÏ∞®,'005380,0.584228873
2018.04.30,ÏÜ°ÏõêÏÇ∞ÏóÖ,'004430,0.597666919
2018.04.30,ÎëêÏÇ∞,'000150,0.629218042
2018.04.30,두산,'000150,0.562469423
2018.04.30,현대건설,'000720,0.562142134
2018.04.30,송원산업,'004430,0.588914633
2018.04.30,호텔신라,'008770,0.573056519
2018.04.30,금호석유,'011780,0.583959341
2018.04.30,녹십자,'006280,0.582919836
2018.04.30,유한양행,'000100,0.56063658
2018.04.30,셀트리온헬스케어,'091990,0.587434292
2018.04.30,한국타이어,'161390,0.553007185
2018.04.30,금호석유,'011780,0.531229317
2018.04.30,현대글로비스,'086280,0.536634684
2018.04.30,DGB금융지주,'139130,0.56982851
2018.04.30,이노션,'214320,0.520235896
2018.04.30,CJ헬로,'037560,0.546135068
2018.04.30,현대위아,'011210,0.552617431
2018.04.30,대림산업,'000210,0.530348301
2018.04.30,한라,'014790,0.534504175
2018.04.30,ÌòÑÎåÄÏ†úÏ≤†,'004020,0.629487813
2018.04.30,현대건설,'000720,0.526108563
2018.04.30,삼성전자,'005930,0.559989214
2018.04.30,만도,'204320,0.533801138
2018.04.30,녹십자,'006280,0.590881526
2018.04.30,Ïú†ÌïúÏñëÌñâ,'000100,0.627791107
2018.04.30,ÏßÑÏÑ±Ìã∞Ïù¥Ïî®,'036890,0.598533332
2018.04.30,Ïä§ÌäúÎîîÏò§ÎìúÎûòÍ≥§,'253450,0.628625691
2018.04.30,CJ E&amp;M,'130960,0.613689899
2018.04.30,Ïä§ÌäúÎîîÏò§ÎìúÎûòÍ≥§,'253450,0.610211551
2018.04.30,종근당,'185750,0.530798852
2018.04.30,Ïù¥ÎÖ∏ÏÖò,'214320,0.597484827
2018.04.30,Ìò∏ÌÖîÏã†Îùº,'008770,0.611614168
2018.04.30,Í∏∞ÏïÑÏ∞®,'000270,0.55114001
2018.04.30,포스코강판,'058430,0.527306318
2018.04.30,삼성중공업,'010140,0.527115881
2018.04.30,금호석유,'011780,0.569869459
2018.04.30,CJ E&amp;M,'130960,0.507711232
2018.04.30,Ïú†ÌïúÏñëÌñâ,'000100,0.611115396
2018.04.30,현대제철,'004020,0.515113175
2018.04.30,현대위아,'011210,0.550897539
2018.04.30,CJ E&amp;M,'130960,0.516289353
2018.04.30,ÌòÑÎåÄÏ†úÏ≤†,'004020,0.594423413
2018.04.30,Í∏∞ÏïÑÏ∞®,'000270,0.594938099
2018.04.30,SKÏù¥ÎÖ∏Î≤†Ïù¥ÏÖò,'096770,0.59200567
2018.04.30,ÌòÑÎåÄÏ∞®,'005380,0.543042719
2018.04.30,Í∏∞ÏóÖÏùÄÌñâ,'024110,0.618892848
2018.04.30,LGÏ†ÑÏûê,'066570,0.624563873
2018.04.30,ÏÇºÏÑ±Ï†ÑÏûê,'005930,0.627334476
2018.04.30,ÏÇºÏÑ±Ï†ÑÍ∏∞,'009150,0.627106905
2018.04.30,한국타이어,'161390,0.539847374
2018.04.30,Ï¢ÖÍ∑ºÎãπ,'185750,0.63291198
2018.04.30,Ï¢ÖÍ∑ºÎãπ,'185750,0.606200039
2018.04.30,셀트리온,'068270,0.567784309
2018.04.30,Í∏àÌò∏ÏÑùÏú†,'011780,0.60247767
2018.04.30,ÌòÑÎåÄÍ∏ÄÎ°úÎπÑÏä§,'086280,0.578200221
2018.04.30,ÌòÑÎåÄÏúÑÏïÑ,'011210,0.540065646
2018.04.30,NAVER,'035420,0.604122996
2018.04.30,Ïú†ÌïúÏñëÌñâ,'000100,0.614111483
2018.04.30,ÌòÑÎåÄÍ±¥ÏÑ§,'000720,0.599178433
2018.04.30,LGÌïòÏö∞ÏãúÏä§,'108670,0.620469809
2018.04.30,Í≥®ÌîÑÏ°¥Îâ¥ÎîòÌôÄÎî©Ïä§,'121440,0.591830492
2018.04.30,Í∏∞ÏïÑÏ∞®,'000270,0.616812527
2018.04.30,ÌòÑÎåÄÏúÑÏïÑ,'011210,0.611352026
2018.04.30,Ìò∏ÌÖîÏã†Îùº,'008770,0.590837896
2018.04.30,ÏÇºÏÑ±Ï§ëÍ≥µÏóÖ,'010140,0.622717917
2018.04.30,DGB금융지주,'139130,0.526724041
2018.04.30,이노션,'214320,0.502032578
2018.04.30,호텔신라,'008770,0.556509554
2018.04.30,ÏßÑÏÑ±Ìã∞Ïù¥Ïî®,'036890,0.598533332
2018.04.30,ÌòÑÎåÄÎ™®ÎπÑÏä§,'012330,0.580143452
2018.04.30,ÎßåÎèÑ,'204320,0.556812704
2018.04.30,유한양행,'000100,0.512473106
2018.04.30,ÌïòÏù¥Ï†ú3Ìò∏Ïä§Ìå©,'217500,0.596576393
2018.04.30,ÌïúÍµ≠ÌÉÄÏù¥Ïñ¥,'161390,0.562187135
2018.05.02,롯데제과,'280360,0.543249965
2018.05.02,LG화학,'051910,0.572332978
2018.05.02,LG화학,'051910,0.558104515
2018.05.02,넷마블,'251270,0.524040699
2018.05.02,GSÎ¶¨ÌÖåÏùº,'007070,0.611580372
2018.05.02,SK이노베이션,'096770,0.580278695
2018.05.02,서울반도체,'046890,0.516082227
2018.05.02,넷마블,'251270,0.503610253
2018.05.02,풍산,'103140,0.502039015
2018.05.02,넷마블,'251270,0.578173161
2018.05.02,ÌíçÏÇ∞,'103140,0.596641183
2018.05.02,ÏïÑÌîÑÎ¶¨Ïπ¥TV,'067160,0.608215511
2018.05.02,LGÌôîÌïô,'051910,0.59864527
2018.05.02,DGBÍ∏àÏúµÏßÄÏ£º,'139130,0.59798491
2018.05.02,GSÌôàÏáºÌïë,'028150,0.609738588
2018.05.02,ÏΩîÏõ®Ïù¥,'021240,0.623304904
2018.05.02,ÌíçÏÇ∞,'103140,0.60917002
2018.05.02,SK,'034730,0.605823815
2018.05.02,아이엔지생명,'079440,0.582868338
2018.05.02,Ïú†ÎãàÏÖà,'036200,0.600086689
2018.05.02,ÌïúÍµ≠Í∞ÄÏä§Í≥µÏÇ¨,'036460,0.538803875
2018.05.02,LG화학,'051910,0.548741162
2018.05.02,넷마블,'251270,0.582199037
2018.05.02,삼성에스디에스,'018260,0.534897149
2018.05.02,삼성카드,'029780,0.576636314
2018.05.02,맥쿼리인프라,'088980,0.581571698
2018.05.02,넷마블,'251270,0.583166361
2018.05.02,ÏÑúÏö∏Î∞òÎèÑÏ≤¥,'046890,0.62563777
2018.05.02,한화케미칼,'009830,0.595524013
2018.05.02,서울반도체,'046890,0.584658623
2018.05.02,ÎÑ∑ÎßàÎ∏î,'251270,0.605968356
2018.05.02,LGÌôîÌïô,'051910,0.610922337
2018.05.02,ÌíçÏÇ∞,'103140,0.627129972
2018.05.02,LG화학,'051910,0.587294936
2018.05.02,코웨이,'021240,0.55888474
2018.05.03,Ïä§Ïπ¥Ïù¥ÎùºÏù¥ÌîÑ,'053210,0.618181467
2018.05.03,CJÌó¨Î°ú,'037560,0.611249089
2018.05.03,유니테스트,'086390,0.543114007
2018.05.03,한미약품,'128940,0.521855295
2018.05.03,현대건설기계,'267270,0.518095493
2018.05.03,삼성SDI,'006400,0.521344543
2018.05.03,스카이라이프,'053210,0.511998057
2018.05.03,신세계 I&amp;C,'035510,0.569814742
2018.05.03,삼성SDI,'006400,0.521344543
2018.05.03,Ïä§Ïπ¥Ïù¥ÎùºÏù¥ÌîÑ,'053210,0.612714589
2018.05.03,Î°ØÎç∞ÏºÄÎØ∏Ïπº,'011170,0.620535135
2018.05.03,ÎåÄÌïúÏú†Ìôî,'006650,0.614931345
2018.05.03,ÌòÑÎåÄÎ™®ÎπÑÏä§,'012330,0.591267824
2018.05.03,Î™®ÎëêÌà¨Ïñ¥,'080160,0.563307703
2018.05.03,ÌïúÎØ∏ÏïΩÌíà,'128940,0.644575119
2018.05.03,ÌòÑÎåÄÍ±¥ÏÑ§Í∏∞Í≥Ñ,'267270,0.604441643
2018.05.03,ÏÇºÏÑ±SDI,'006400,0.597470105
2018.05.03,BNKÍ∏àÏúµÏßÄÏ£º,'138930,0.616068661
2018.05.03,ÌïúÏ†ÑKPS,'051600,0.538803875
2018.05.03,주성엔지니어링,'036930,0.555811822
2018.05.03,해마로푸드서비스,'220630,0.576713562
2018.05.03,BNK금융지주,'138930,0.507055938
2018.05.03,스카이라이프,'053210,0.514136553
2018.05.03,롯데케미칼,'011170,0.5840379
2018.05.03,대한유화,'006650,0.567730963
2018.05.03,현대미포조선,'010620,0.504522026
2018.05.03,한국콜마,'161890,0.643632054
2018.05.03,롯데케미칼,'011170,0.565353811
2018.05.03,현대건설기계,'267270,0.572700381
2018.05.03,삼성바이오로직스,'207940,0.565039396
2018.05.03,스카이라이프,'053210,0.539128542
2018.05.03,ÌïúÎØ∏ÏïΩÌíà,'128940,0.614359558
2018.05.03,롯데케미칼,'011170,0.543151319
2018.05.03,SKÎÑ§Ìä∏ÏõçÏä§,'001740,0.618607998
2018.05.03,삼성SDI,'006400,0.534345925
2018.05.03,한미약품,'128940,0.511256099
2018.05.03,BNK금융지주,'138930,0.582728863
2018.05.03,ÏΩîÎ¶¨ÏïàÎ¶¨,'003690,0.604217649
2018.05.03,모두투어,'080160,0.527995944
2018.05.03,GSÎ¶¨ÌÖåÏùº,'007070,0.592869282
2018.05.03,CJÌó¨Î°ú,'037560,0.610757768
2018.05.04,현대중공업지주,'267250,0.506149173
2018.05.04,KT,'030200,0.554414928
2018.05.04,삼성SDI,'006400,0.561280072
2018.05.04,SKC,'011790,0.553898871
2018.05.04,원익IPS,'240810,0.577107251
2018.05.04,한화갤러리아타임월드,'027390,0.530799687
2018.05.04,하나투어,'039130,0.55843699
2018.05.04,아시아나항공,'020560,0.560008526
2018.05.04,바텍,'043150,0.505675316
2018.05.04,세아베스틸,'001430,0.550480366
2018.05.04,현대중공업,'009540,0.527901053
2018.05.04,ÌòÑÎåÄÏ§ëÍ≥µÏóÖ,'009540,0.605224371
2018.05.04,ÌòÑÎåÄÎØ∏Ìè¨Ï°∞ÏÑ†,'010620,0.60272634
2018.05.04,ÌïòÏù¥ÏÖà,'200470,0.614907682
2018.05.04,KT,'030200,0.600051403
2018.05.04,ÌïòÎÇòÌà¨Ïñ¥,'039130,0.599013269
2018.05.04,SKC,'011790,0.593057215
2018.05.04,KT,'030200,0.513751864
2018.05.04,ÏÑ∏ÏïÑÎ≤†Ïä§Ìã∏,'001430,0.59686029
2018.05.04,파트론,'091700,0.56936419
2018.05.04,코리안리,'003690,0.584916711
2018.05.04,파트론,'091700,0.573902607
2018.05.04,한국전력,'015760,0.506407261
2018.05.08,메리츠종금증권,'008560,0.541722775
2018.05.08,SK텔레콤,'017670,0.522711694
2018.05.08,동원F&amp;B,'049770,0.618003666
2018.05.08,메가스터디교육,'215200,0.584456205
2018.05.08,SKÌÖîÎ†àÏΩ§,'017670,0.593999684
2018.05.08,동원F&amp;B,'049770,0.521094382
2018.05.08,LGÏú†ÌîåÎü¨Ïä§,'032640,0.591415465
2018.05.08,ÌòÑÎåÄÌôàÏáºÌïë,'057050,0.629334688
2018.05.08,JBÍ∏àÏúµÏßÄÏ£º,'175330,0.624996006
2018.05.08,LG유플러스,'032640,0.512744069
2018.05.08,JB금융지주,'175330,0.529167891
2018.05.08,LS산전,'010120,0.52919817
2018.05.08,SK텔레콤,'017670,0.502898276
2018.05.08,현대건설기계,'267270,0.52919817
2018.05.08,LG유플러스,'032640,0.517773032
2018.05.09,대웅제약,'069620,0.548255444
2018.05.09,ÏÖÄÌä∏Î¶¨Ïò®Ìó¨Ïä§ÏºÄÏñ¥,'091990,0.636051536
2018.05.09,GS,'078930,0.569411933
2018.05.09,아모레퍼시픽,'090430,0.508321464
2018.05.09,아모레G,'002790,0.566099942
2018.05.09,Ï†úÏ£ºÌï≠Í≥µ,'089590,0.62915951
2018.05.09,ÎëêÏÇ∞ÏóîÏßÑ,'082740,0.611273229
2018.05.09,SK텔레콤,'017670,0.565085709
2018.05.09,KCC,'002380,0.551306069
2018.05.09,한화에어로스페이스,'012450,0.580620766
2018.05.09,한국카본,'017960,0.56358099
2018.05.09,아모레퍼시픽,'090430,0.551297545
2018.05.09,JB금융지주,'175330,0.572307348
2018.05.09,오리온,'271560,0.536594331
2018.05.09,제주항공,'089590,0.563834786
2018.05.09,한화에어로스페이스,'012450,0.570320725
2018.05.09,ÏÑ∏ÏïÑÏ†úÍ∞ï,'003030,0.595798314
2018.05.09,ÎåÄÏõÖÏ†úÏïΩ,'069620,0.594973922
2018.05.09,GSÎ¶¨ÌÖåÏùº,'007070,0.619372904
2018.05.09,ÌòÑÎåÄÌôàÏáºÌïë,'057050,0.596269906
2018.05.09,GSÎ¶¨ÌÖåÏùº,'007070,0.619372904
2018.05.09,SKC 솔믹스,'057500,0.613658786
2018.05.09,참좋은여행,'094850,0.582304955
2018.05.09,대웅제약,'069620,0.524720371
2018.05.09,ÌòÑÎåÄÌôàÏáºÌïë,'057050,0.596269906
2018.05.09,LIG넥스원,'079550,0.589751184
2018.05.09,테스,'095610,0.534984589
2018.05.09,HDC아이콘트롤스,'039570,0.596565902
2018.05.09,에스원,'012750,0.574644387
2018.05.09,SKÌÖîÎ†àÏΩ§,'017670,0.607462168
2018.05.10,동양생명,'082640,0.534898162
2018.05.10,디엔에이링크,'127120,0.554579437
2018.05.10,심텍,'222800,0.585715652
2018.05.10,CJ프레시웨이,'051500,0.550429344
2018.05.10,ÏúÑÎ©îÏù¥Îìú,'112040,0.61509335
2018.05.10,Îã§Ïö∞Í∏∞Ïà†,'023590,0.616494298
2018.05.10,Ïù∏ÌÑ∞ÌååÌÅ¨,'108790,0.595812023
2018.05.10,ÏßÄÏó≠ÎÇúÎ∞©Í≥µÏÇ¨,'071320,0.538803875
2018.05.10,ÎîîÏôÄÏù¥ÌååÏõå,'210540,0.545764148
2018.05.10,CJ E&amp;M,'130960,0.60579735
2018.05.10,ÎèôÏïÑÏóêÏä§Ìã∞,'170900,0.607608974
2018.05.10,아모레퍼시픽,'090430,0.523855507
2018.05.10,CJ E&amp;M,'130960,0.565142572
2018.05.10,지역난방공사,'071320,0.521872759
2018.05.10,유진테크,'084370,0.559459329
2018.05.10,Í¥ëÏ£ºÏùÄÌñâ,'192530,0.592709661
2018.05.10,인터파크,'108790,0.562562764
2018.05.10,키움증권,'039490,0.550723732
2018.05.10,덴티움,'145720,0.572620273
2018.05.10,지역난방공사,'071320,0.561470568
2018.05.10,경동나비엔,'009450,0.564576924
2018.05.10,ÏïÑÎ™®Î†àÌçºÏãúÌîΩ,'090430,0.605446577
2018.05.10,유진테크,'084370,0.548748314
2018.05.11,KT&amp;G,'033780,0.574857056
2018.05.11,한섬,'020000,0.566862047
2018.05.11,CJ CGV,'079160,0.530006826
2018.05.11,코스맥스,'192820,0.569993019
2018.05.11,한섬,'020000,0.57003808
2018.05.11,신세계인터내셔날,'031430,0.54229188
2018.05.11,ÏΩîÏä§Îß•Ïä§,'192820,0.604014933
