dt,name,code,pos_score
2017.12.27,현대중공업,'009540,0.139173298
2017.12.27,서울반도체,'046890,0.356409985
2017.12.27,덱스터,'206560,0.390338097
2017.12.28,현대미포조선,'010620,0.541308129
2018.01.03,CJ대한통운,'000120,0.622595187
2018.01.03,파트론,'091700,0.604948161
2018.01.04,삼지전자,'037460,0.589211613
2018.01.04,현대차,'005380,0.370163835
2018.01.04,삼성SDI,'006400,0.49101501
2018.01.04,NAVER,'035420,0.306641097
2018.01.04,하이비젼시스템,'126700,0.692319012
2018.01.04,효성,'004800,0.468546034
2018.01.04,CJ제일제당,'097950,0.484377196
2018.01.05,SK케미칼,'285130,0.477204233
2018.01.08,썸에이지,'208640,0.68387134
2018.01.08,오리온,'271560,0.962847114
2018.01.08,아모레퍼시픽,'090430,0.306557559
2018.01.08,LG생활건강,'051900,0.467850674
2018.01.08,금호석유,'011780,0.666876511
2018.01.08,한화케미칼,'009830,0.326188007
2018.01.08,OCI,'010060,0.738002621
2018.01.08,KCC,'002380,0.52039863
2018.01.08,GS,'078930,0.175911848
2018.01.08,SKC,'011790,0.804410146
2018.01.08,SK이노베이션,'096770,0.166451135
2018.01.08,S-Oil,'010950,0.22755294
2018.01.08,LG상사,'001120,0.447914297
2018.01.08,SK가스,'018670,0.461783215
2018.01.08,한국전력,'015760,0.175133788
2018.01.08,롯데케미칼,'011170,0.347031398
2018.01.08,포스코대우,'047050,0.319773334
2018.01.08,S-Oil,'010950,0.43265113
2018.01.08,LG이노텍,'011070,0.474401691
2018.01.08,한국가스공사,'036460,0.374772618
2018.01.08,LG화학,'051910,0.589696831
2018.01.09,CJ오쇼핑,'035760,0.103161707
2018.01.09,GS홈쇼핑,'028150,0.334963122
2018.01.09,현대홈쇼핑,'057050,0.54991825
2018.01.09,현대백화점,'069960,0.269123596
2018.01.09,신한지주,'055550,0.281615575
2018.01.09,넷마블게임즈,'251270,0.397008097
2018.01.09,LG이노텍,'011070,0.415161192
2018.01.09,LG전자,'066570,0.482190396
2018.01.09,LG전자,'066570,0.468881183
2018.01.09,유티아이,'179900,0.851893974
2018.01.10,삼성전자,'005930,0.329163024
2018.01.10,코웨이,'021240,0.429412081
2018.01.11,KB금융,'105560,0.448893425
2018.01.11,LG화학,'051910,0.403461421
2018.01.11,대웅제약,'069620,0.581335486
2018.01.11,삼성전기,'009150,0.70390262
2018.01.12,CJ CGV,'079160,0.270262942
2018.01.15,KB금융,'105560,0.549231322
2018.01.15,우리은행,'000030,0.464467459
2018.01.15,기업은행,'024110,0.326153062
2018.01.15,메카로,'241770,0.839170331
2018.01.15,메디톡스,'086900,0.823221896
2018.01.15,하나금융지주,'086790,0.461868204
2018.01.15,한국전력,'015760,0.813327551
2018.01.15,루트로닉,'085370,0.251484344
2018.01.15,위닉스,'044340,0.477317692
2018.01.15,신한지주,'055550,0.361434798
2018.01.15,대한유화,'006650,0.592767892
2018.01.16,대한유화,'006650,0.619587395
2018.01.16,SKC,'011790,0.537971454
2018.01.16,아스트,'067390,0.956752249
2018.01.16,하나금융지주,'086790,0.618426327
2018.01.16,한국가스공사,'036460,0.236581922
2018.01.17,스카이라이프,'053210,0.505413406
2018.01.17,게임빌,'063080,0.416575008
2018.01.17,금호석유,'011780,0.544787074
2018.01.17,에프에스티,'036810,0.679600566
2018.01.17,삼성에스디에스,'018260,0.629341378
2018.01.17,위닉스,'044340,0.369894265
2018.01.17,현대글로비스,'086280,0.643117896
2018.01.18,LS산전,'010120,0.428401518
2018.01.18,현대글로비스,'086280,0.382986571
2018.01.18,금호석유,'011780,0.599979729
2018.01.18,CJ오쇼핑,'035760,0.285209844
2018.01.18,NHN엔터테인먼트,'181710,0.606769878
2018.01.18,CJ E&amp;M,'130960,0.501344267
2018.01.18,CJ오쇼핑,'035760,0.14785615
2018.01.18,LG화학,'051910,0.408569457
2018.01.18,한화케미칼,'009830,0.487649797
2018.01.18,롯데케미칼,'011170,0.521313272
2018.01.19,동아에스티,'170900,0.969294048
2018.01.19,엔씨소프트,'036570,0.472178381
2018.01.19,심텍,'222800,0.576693921
2018.01.22,인탑스,'049070,0.533077057
2018.01.22,롯데케미칼,'011170,0.457372821
2018.01.22,휴켐스,'069260,0.545443901
2018.01.22,SM C&amp;C,'048550,0.178277534
2018.01.22,하나투어,'039130,0.226249985
2018.01.22,팬오션,'028670,0.32243861
2018.01.22,유니켐,'011330,0.599428938
2018.01.22,신세계,'004170,0.58068432
2018.01.22,롯데케미칼,'011170,0.29931036
2018.01.22,호텔신라,'008770,0.630625689
2018.01.22,에스피지,'058610,0.01917878
2018.01.23,크리스탈,'083790,0.853723269
2018.01.24,LG이노텍,'011070,0.304017076
2018.01.24,LG이노텍,'011070,0.541481737
2018.01.24,삼성SDI,'006400,0.761870945
2018.01.24,LG디스플레이,'034220,0.233794837
2018.01.24,썸에이지,'208640,0.60196146
2018.01.24,LG생활건강,'051900,0.329435116
2018.01.24,바이넥스,'053030,0.591472541
2018.01.24,엘앤케이바이오,'156100,0.745177465
2018.01.24,알테오젠,'196170,0.807512021
2018.01.24,이수앱지스,'086890,0.757500119
2018.01.24,이노션,'214320,0.41882204
2018.01.24,제일기획,'030000,0.36011017
2018.01.25,POSCO,'005490,0.415941193
2018.01.25,포스코 ICT,'022100,0.413845702
2018.01.25,S&amp;T모티브,'064960,5.70E-05
2018.01.25,삼성생명,'032830,0.281014474
2018.01.25,동양생명,'082640,0.325371346
2018.01.25,아이엔지생명,'079440,0.196526461
2018.01.25,한화생명,'088350,0.239219792
2018.01.25,현대해상,'001450,0.30583449
2018.01.25,메리츠화재,'000060,0.152925235
2018.01.25,DB손해보험,'005830,0.284670335
2018.01.25,삼성화재,'000810,0.214023556
2018.01.25,한화손해보험,'000370,0.344104572
2018.01.25,포스코대우,'047050,0.549500683
2018.01.26,대림산업,'000210,0.177358501
2018.01.26,현대차,'005380,0.400844875
2018.01.26,현대모비스,'012330,0.491575649
2018.01.26,기아차,'000270,0.227282255
2018.01.26,POSCO,'005490,0.540372725
2018.01.26,NAVER,'035420,0.624687407
2018.01.26,현대차,'005380,0.17308365
2018.01.26,씨트리,'047920,0.64427575
2018.01.26,대림산업,'000210,0.155079523
2018.01.26,휴켐스,'069260,0.602011441
2018.01.26,롯데정밀화학,'004000,0.550922283
2018.01.26,LS,'006260,0.540471707
2018.01.26,LG전자,'066570,0.463454741
2018.01.26,NAVER,'035420,0.393272222
2018.01.26,현대모비스,'012330,0.300280588
2018.01.26,호텔신라,'008770,0.41184739
2018.01.26,기아차,'000270,0.268956709
2018.01.26,에스원,'012750,0.354479134
2018.01.26,현대차,'005380,0.254033321
2018.01.26,현대차,'005380,0.494473338
2018.01.26,NAVER,'035420,0.435053499
2018.01.26,SK하이닉스,'000660,0.550322603
2018.01.26,매일유업,'267980,0.360761429
2018.01.26,현대모비스,'012330,0.358407724
2018.01.26,LG전자,'066570,0.346658748
2018.01.29,현대건설,'000720,0.299274176
2018.01.29,현대건설,'000720,0.513459781
2018.01.29,현대위아,'011210,0.247530143
2018.01.29,현대제철,'004020,0.139562016
2018.01.29,현대제철,'004020,0.569342154
2018.01.29,코텍,'052330,0.414974622
2018.01.29,현대제철,'004020,0.401805576
2018.01.29,현대모비스,'012330,0.171631542
2018.01.29,뉴로스,'126870,0.779587423
2018.01.29,삼영이엔씨,'065570,0.464544009
2018.01.29,현대위아,'011210,0.222189094
2018.01.29,동운아나텍,'094170,0.464544009
2018.01.29,일진다이아,'081000,0.83438845
2018.01.29,현대위아,'011210,0.246091571
2018.01.29,신세계,'004170,0.249856822
2018.01.29,이마트,'139480,0.368939874
2018.01.30,S-Oil,'010950,0.714130406
2018.01.30,바이오니아,'064550,0.813922035
2018.01.30,동성제약,'002210,0.620978851
2018.01.30,GS건설,'006360,0.521005151
2018.01.30,GS건설,'006360,0.329748091
2018.01.30,S-Oil,'010950,0.442070469
2018.01.30,한미약품,'128940,0.499996525
2018.01.30,코오롱플라스틱,'138490,0.530318902
2018.01.31,제일기획,'030000,0.50487933
2018.01.31,현대산업,'012630,0.2536136
2018.01.31,텔코웨어,'078000,0.587000118
2018.01.31,현대글로비스,'086280,0.416599408
2018.01.31,서울반도체,'046890,0.460959567
2018.02.01,아모레퍼시픽,'090430,0.479568855
2018.02.01,맥쿼리인프라,'088980,0.347738057
2018.02.01,SK이노베이션,'096770,0.507958328
2018.02.01,삼성전기,'009150,0.53090947
2018.02.01,LG화학,'051910,0.528610622
2018.02.01,SK이노베이션,'096770,0.546642503
2018.02.01,아모레퍼시픽,'090430,0.537426075
2018.02.01,삼성전자,'005930,0.395983001
2018.02.01,LG화학,'051910,0.568533742
2018.02.01,LG상사,'001120,0.119719289
2018.02.02,캔서롭,'180400,0.487853304
2018.02.02,LG유플러스,'032640,0.886833387
2018.02.02,파나진,'046210,0.407155976
2018.02.02,씨젠,'096530,0.392429324
2018.02.02,롯데케미칼,'011170,0.476388878
2018.02.02,유티아이,'179900,0.747756667
2018.02.02,메리츠종금증권,'008560,0.999136031
2018.02.02,KT&amp;G,'033780,0.450752898
2018.02.02,금호석유,'011780,0.722173467
2018.02.02,금호석유,'011780,0.704596189
2018.02.05,솔브레인,'036830,0.512940099
2018.02.05,와이솔,'122990,0.551538288
2018.02.05,유니테스트,'086390,0.636315565
2018.02.05,싸이맥스,'160980,0.669402134
2018.02.05,이노인스트루먼트,'215790,0.525100891
2018.02.05,하나금융지주,'086790,0.519354892
2018.02.05,종근당,'185750,0.565760027
2018.02.05,하나금융지주,'086790,0.456026929
2018.02.05,DGB금융지주,'139130,0.333196672
2018.02.05,대한광통신,'010170,0.490322326
2018.02.05,서진시스템,'178320,0.820401669
2018.02.05,삼지전자,'037460,0.863450364
2018.02.05,이노와이어리스,'073490,0.71810302
2018.02.05,텔코웨어,'078000,0.768471786
2018.02.05,RFHIC,'218410,0.733842784
2018.02.05,에이스테크,'088800,0.748982609
2018.02.06,컴투스,'078340,0.627703478
2018.02.06,메리츠화재,'000060,0.47016221
2018.02.06,아모텍,'052710,0.624997406
2018.02.06,휴온스,'243070,0.459016773
2018.02.06,SKC,'011790,0.479619256
2018.02.06,대아티아이,'045390,0.792422106
2018.02.06,SK텔레콤,'017670,0.838311201
2018.02.06,컴투스,'078340,0.480250591
2018.02.07,SK디앤디,'210980,0.4362545
2018.02.07,KT,'030200,0.660798112
2018.02.07,고려아연,'010130,0.26257023
2018.02.07,OCI,'010060,0.999849319
2018.02.07,넷마블게임즈,'251270,0.398853538
2018.02.07,만도,'204320,0.408442397
2018.02.07,제주항공,'089590,0.810376883
2018.02.07,제주항공,'089590,0.532950961
2018.02.07,KT,'030200,0.432810824
2018.02.07,넷마블게임즈,'251270,0.396759706
2018.02.08,CJ헬로,'037560,0.602749537
2018.02.08,신한지주,'055550,0.206922552
2018.02.08,삼성엔지니어링,'028050,0.326621251
2018.02.08,대우건설,'047040,0.343759185
2018.02.08,두산밥캣,'241560,0.401975342
2018.02.08,아시아나항공,'020560,0.390220683
2018.02.08,두산인프라코어,'042670,0.524280537
2018.02.08,CJ E&amp;M,'130960,0.305364252
2018.02.08,엔씨소프트,'036570,0.596843299
2018.02.08,동아에스티,'170900,0.63450241
2018.02.08,엔씨소프트,'036570,0.457858455
2018.02.08,엔씨소프트,'036570,0.485119059
2018.02.08,아시아나항공,'020560,0.481419709
2018.02.08,오스템임플란트,'048260,0.510142425
2018.02.08,아비코전자,'036010,0.582793486
2018.02.08,에스티아이,'039440,0.328182982
2018.02.08,CJ프레시웨이,'051500,0.385881636
2018.02.08,동원산업,'006040,0.502632808
2018.02.08,대우건설,'047040,0.206342843
2018.02.08,세아베스틸,'001430,0.327471158
2018.02.08,두산밥캣,'241560,0.346700364
2018.02.08,두산인프라코어,'042670,0.439898068
2018.02.08,신한지주,'055550,0.208840125
2018.02.08,엔씨소프트,'036570,0.854507872
2018.02.09,한국타이어,'161390,0.659041703
2018.02.09,하이비젼시스템,'126700,0.656596521
2018.02.09,인터로조,'119610,0.363732487
2018.02.09,코오롱플라스틱,'138490,0.474583354
2018.02.09,팬오션,'028670,0.687350824
2018.02.09,바텍,'043150,0.431939304
2018.02.09,더블유게임즈,'192080,0.313154434
2018.02.09,CJ제일제당,'097950,0.397296447
2018.02.09,롯데케미칼,'011170,0.471942809
2018.02.09,카카오,'035720,0.436370552
2018.02.09,원익QnC,'074600,0.651240535
2018.02.09,카카오,'035720,0.723808408
2018.02.09,KB금융,'105560,0.46822817
2018.02.09,우리은행,'000030,0.227781782
2018.02.09,게임빌,'063080,0.540842804
2018.02.09,한국타이어,'161390,0.607088962
2018.02.12,SK머티리얼즈,'036490,0.405639849
2018.02.12,금호산업,'002990,0.478750434
2018.02.12,슈프리마,'236200,0.633946868
2018.02.12,현대미포조선,'010620,0.301634163
2018.02.12,금호석유,'011780,0.410511073
2018.02.12,코오롱인더,'120110,0.218483446
2018.02.12,원익IPS,'240810,0.539814941
2018.02.12,한온시스템,'018880,0.494441591
2018.02.12,NHN엔터테인먼트,'181710,0.605571493
2018.02.12,한라,'014790,0.416009308
2018.02.12,기업은행,'024110,0.294639846
2018.02.12,아이콘트롤스,'039570,0.791771889
2018.02.12,현대중공업,'009540,0.456109974
2018.02.13,SK머티리얼즈,'036490,0.405639849
2018.02.13,현대미포조선,'010620,0.606411382
2018.02.13,현대중공업,'009540,0.456109974
2018.02.13,코웨이,'021240,0.422678341
2018.02.13,대한유화,'006650,0.579543589
2018.02.13,대우건설,'047040,0.105544132
2018.02.13,NHN엔터테인먼트,'181710,0.605571493
2018.02.14,LS,'006260,0.482994858
2018.02.14,코스맥스,'192820,0.307962494
2018.02.14,대한해운,'005880,0.480249795
2018.02.14,코스맥스,'192820,0.399542623
2018.02.14,한국전력,'015760,0.000448138
2018.02.14,코스맥스,'192820,0.4631212
2018.02.14,오리온,'271560,0.448558042
2018.02.14,한전KPS,'051600,0.999401569
2018.02.14,SK머티리얼즈,'036490,0.630172316
2018.02.14,오리온,'271560,0.570461894
2018.02.14,한국콜마,'161890,0.17820783
2018.02.19,GS리테일,'007070,0.141553771
2018.02.19,BGF리테일,'282330,0.317346876
2018.02.19,테스,'095610,0.624067492
2018.02.19,한미약품,'128940,0.467199439
2018.02.19,코스메카코리아,'241710,0.411447705
2018.02.19,코스메카코리아,'241710,0.434167953
2018.02.19,코스맥스,'192820,0.334944758
2018.02.19,지엔씨에너지,'119850,0.699597948
2018.02.19,한미약품,'128940,0.406256061
2018.02.19,한국콜마,'161890,0.2168186
2018.02.19,아바코,'083930,0.558102086
2018.02.20,맥쿼리인프라,'088980,0.056571111
2018.02.21,키움증권,'039490,0.309384597
2018.02.22,파미셀,'005690,0.777204611
2018.02.22,삼성화재,'000810,0.504233765
2018.02.22,메디포스트,'078160,0.804608574
2018.02.23,삼성생명,'032830,0.521013063
2018.02.23,동양생명,'082640,0.32991174
2018.02.23,씨젠,'096530,0.451168925
2018.02.23,한화케미칼,'009830,0.000458145
2018.02.23,한화케미칼,'009830,0.545076229
2018.02.23,씨티씨바이오,'060590,0.684533735
2018.02.23,DB손해보험,'005830,0.370327051
2018.02.26,대한유화,'006650,0.602079599
2018.02.26,롯데정밀화학,'004000,0.564047917
2018.02.26,현대해상,'001450,0.452690887
2018.02.26,파크시스템스,'140860,0.564906672
2018.02.26,모트렉스,'118990,0.592077532
2018.02.26,한화테크윈,'012450,0.349140027
2018.02.26,LG이노텍,'011070,0.383806449
2018.02.26,한화생명,'088350,0.212157151
2018.02.27,SKC,'011790,0.602047591
2018.02.27,대한유화,'006650,0.410932317
2018.02.27,한화손해보험,'000370,0.202331723
2018.02.27,이더블유케이,'258610,0.488297853
2018.02.27,아이엔지생명,'079440,0.343673665
2018.02.28,아모텍,'052710,0.468134293
2018.02.28,호텔신라,'008770,0.552077765
2018.03.02,한국가스공사,'036460,0.999809206
2018.03.02,대한광통신,'010170,0.551214275
2018.03.02,인트론바이오,'048530,0.566783611
2018.03.02,제넥신,'095700,0.59480393
2018.03.02,레고켐바이오,'141080,0.55897582
2018.03.05,아스트,'067390,0.614170378
2018.03.05,금호산업,'002990,0.285148177
2018.03.05,피에스케이,'031980,0.494115988
2018.03.06,에스디생명공학,'217480,0.507600912
2018.03.06,피에스케이,'031980,0.494115988
2018.03.06,아스트,'067390,0.614170378
2018.03.07,두산,'000150,0.395358721
2018.03.07,LG전자,'066570,0.547192177
2018.03.07,삼성전자,'005930,0.573845718
2018.03.07,파라다이스,'034230,0.320640414
2018.03.08,SK하이닉스,'000660,0.555705274
2018.03.08,화승엔터프라이즈,'241590,0.387239983
2018.03.08,보라티알,'250000,0.47167484
2018.03.09,대상,'001680,0.378637614
2018.03.09,에스원,'012750,0.618614529
2018.03.09,롯데정밀화학,'004000,0.556555545
2018.03.09,녹십자셀,'031390,0.633697467
2018.03.09,대한해운,'005880,0.298680742
2018.03.12,실리콘웍스,'108320,0.448612712
2018.03.12,호텔신라,'008770,0.116026688
2018.03.12,삼성전기,'009150,0.633155785
2018.03.12,삼성전기,'009150,0.661898149
2018.03.13,제이콘텐트리,'036420,0.370799252
2018.03.13,LG이노텍,'011070,0.235913054
2018.03.13,에스디생명공학,'217480,0.483952753
2018.03.13,솔브레인,'036830,0.706011761
2018.03.13,네오팜,'092730,0.607745285
2018.03.13,우리은행,'000030,0.43316101
2018.03.14,유진테크,'084370,0.626085673
2018.03.14,LS산전,'010120,0.833048339
2018.03.14,휴니드,'005870,0.415086593
2018.03.14,두산중공업,'034020,0.251043865
2018.03.14,카카오,'035720,0.422213969
2018.03.15,메디포스트,'078160,0.727400163
2018.03.15,삼성엔지니어링,'028050,0.545377155
2018.03.15,KT,'030200,0.333486595
2018.03.16,씨에스윈드,'112610,0.709429306
2018.03.16,롯데하이마트,'071840,0.443577337
2018.03.16,세원,'234100,0.68282704
2018.03.16,벽산,'007210,0.520239917
2018.03.16,롯데푸드,'002270,0.965206742
2018.03.16,SIMPAC Metal,'090730,0.461291682
2018.03.16,NHN엔터테인먼트,'181710,0.385880126
2018.03.19,유진테크,'084370,0.49688097
2018.03.19,포스코대우,'047050,0.066613239
2018.03.19,삼성중공업,'010140,0.38924322
2018.03.19,LG디스플레이,'034220,0.107362614
2018.03.19,한올바이오파마,'009420,0.754631239
2018.03.19,JYP Ent.,'035900,0.084279151
2018.03.19,SK,'034730,0.222499035
2018.03.19,제이콘텐트리,'036420,0.499115736
2018.03.19,스튜디오드래곤,'253450,0.139669646
2018.03.19,뷰웍스,'100120,0.345028105
2018.03.19,엔지켐생명과학,'183490,0.345028105
2018.03.20,엔지스테크널러지,'208860,0.742195391
2018.03.20,덴티움,'145720,0.786747217
2018.03.20,엔지켐생명과학,'183490,0.035202605
2018.03.21,하이비젼시스템,'126700,0.641042909
2018.03.21,한양이엔지,'045100,0.735922075
2018.03.21,대한항공,'003490,0.411808307
2018.03.21,LG전자,'066570,0.506781762
2018.03.22,화성산업,'002460,0.29160403
2018.03.22,마크로젠,'038290,0.638176203
2018.03.22,랩지노믹스,'084650,0.409307386
2018.03.22,유한양행,'000100,0.447510338
2018.03.22,애경유화,'161000,0.636798746
2018.03.22,랩지노믹스,'084650,0.603851303
2018.03.22,SK하이닉스,'000660,0.59984351
2018.03.22,한미반도체,'042700,0.715092191
2018.03.22,선데이토즈,'123420,0.726586464
2018.03.22,에프에스티,'036810,0.63488756
2018.03.22,삼성전자,'005930,0.582147535
2018.03.22,테크윙,'089030,0.775693665
2018.03.22,삼성전기,'009150,0.577445649
2018.03.23,대한항공,'003490,0.388785117
2018.03.23,대림산업,'000210,0.164632708
2018.03.26,미래에셋생명,'085620,0.009462204
2018.03.26,LG생활건강,'051900,0.210722793
2018.03.26,NEW,'160550,0.370027155
2018.03.26,한화생명,'088350,0.001281153
2018.03.26,아모레퍼시픽,'090430,0.210722793
2018.03.26,CJ대한통운,'000120,0.377055107
2018.03.27,한온시스템,'018880,0.739410778
2018.03.27,S-Oil,'010950,0.26746818
2018.03.27,롯데지주,'004990,0.000207106
2018.03.27,제일기획,'030000,0.60368128
2018.03.27,엔씨소프트,'036570,0.51327314
2018.03.27,휴젤,'145020,0.553381587
2018.03.28,비에이치,'090460,0.28459916
2018.03.28,금호석유,'011780,0.610638657
2018.03.28,한화케미칼,'009830,0.538346768
2018.03.28,한샘,'009240,0.177198511
2018.03.28,네오위즈,'095660,0.906477571
2018.03.28,대상,'001680,0.66482995
2018.03.29,위닉스,'044340,0.716523003
2018.03.29,에머슨퍼시픽,'025980,0.292343846
2018.03.29,POSCO,'005490,0.243218667
2018.03.29,현대제철,'004020,0.376548012
2018.03.29,고려아연,'010130,0.251527872
2018.03.29,롯데케미칼,'011170,0.315194796
2018.03.29,강원랜드,'035250,0.198725213
2018.03.29,켐온,'217600,0.788073341
2018.03.29,풍산,'103140,0.506014189
2018.03.30,삼성전자,'005930,0.46121077
2018.03.30,KCC,'002380,0.235304895
2018.03.30,SK이노베이션,'096770,0.286391432
2018.03.30,코오롱플라스틱,'138490,0.500330963
2018.03.30,삼성전자,'005930,0.483168146
2018.03.30,에스원,'012750,0.680375648
2018.03.30,GKL,'114090,0.429133555
2018.03.30,대진디엠피,'065690,0.642645602
2018.03.30,코나아이,'052400,0.115381669
2018.03.30,CJ CGV,'079160,0.395528899
2018.04.02,한화케미칼,'009830,0.272873791
2018.04.02,OCI,'010060,0.602043779
2018.04.02,SKC,'011790,0.491705237
2018.04.02,S-Oil,'010950,0.32826511
2018.04.02,GS,'078930,0.358530307
2018.04.02,포스코대우,'047050,0.533568422
2018.04.02,한국전력,'015760,0.093969953
2018.04.02,SK이노베이션,'096770,0.29465897
2018.04.02,금호석유,'011780,0.745581349
2018.04.02,엔에스쇼핑,'138250,0.298886008
2018.04.02,덱스터,'206560,0.02245054
2018.04.02,현대글로비스,'086280,0.271554149
2018.04.02,롯데쇼핑,'023530,0.276725106
2018.04.02,LG상사,'001120,0.409152811
2018.04.02,LG화학,'051910,0.403954455
2018.04.02,롯데케미칼,'011170,0.233530992
2018.04.02,디오,'039840,0.949704409
2018.04.02,SK가스,'018670,0.160647899
2018.04.02,한국가스공사,'036460,0.921927392
2018.04.02,KCC,'002380,0.994711399
2018.04.03,롯데제과,'280360,0.640145546
2018.04.03,엔에스쇼핑,'138250,0.298886008
2018.04.03,CJ CGV,'079160,0.343073952
2018.04.03,대명코퍼레이션,'007720,0.171017031
2018.04.03,JW생명과학,'234080,0.872169675
2018.04.03,SKC,'011790,0.526802297
2018.04.03,코오롱인더,'120110,0.302166018
2018.04.03,SIMPAC Metal,'090730,0.318277862
2018.04.04,LG디스플레이,'034220,0.201086451
2018.04.04,금호석유,'011780,0.529916472
2018.04.04,네오위즈,'095660,0.638279633
2018.04.04,아프리카TV,'067160,0.598439727
2018.04.04,삼성전기,'009150,0.539820051
2018.04.04,한국전력,'015760,0.445166427
2018.04.04,휴온스,'243070,0.811695982
2018.04.04,KT&amp;G,'033780,0.431768639
2018.04.04,에머슨퍼시픽,'025980,0.450283835
2018.04.05,넷마블게임즈,'251270,0.349888841
2018.04.05,파라다이스,'034230,0.207508714
2018.04.05,연우,'115960,0.549533773
2018.04.05,코스맥스,'192820,0.597753751
2018.04.05,팬오션,'028670,0.204881894
2018.04.05,LG생활건강,'051900,0.619264862
2018.04.05,팬오션,'028670,0.334630999
2018.04.05,파트론,'091700,0.709590721
2018.04.06,코웨이,'021240,0.668020278
2018.04.06,지엔씨에너지,'119850,0.856387794
2018.04.06,KCC,'002380,0.546634229
2018.04.06,현대백화점,'069960,0.212020919
2018.04.06,두산인프라코어,'042670,0.279523803
2018.04.06,KT,'030200,0.475390006
2018.04.09,현대모비스,'012330,0.247912238
2018.04.09,휴켐스,'069260,0.344182006
2018.04.09,쇼박스,'086980,0.402120024
2018.04.09,CJ CGV,'079160,0.559559889
2018.04.09,현대차,'005380,0.166663436
2018.04.09,삼성물산,'028260,0.295821794
2018.04.09,삼성바이오로직스,'207940,0.727891089
2018.04.09,삼성전자,'005930,0.74642165
2018.04.09,GS건설,'006360,0.304836639
2018.04.09,LG유플러스,'032640,0.622312019
2018.04.09,기아차,'000270,0.245926348
2018.04.09,LG전자,'066570,0.618523131
2018.04.09,코리안리,'003690,0.392757188
2018.04.09,삼성전자,'005930,0.517128155
2018.04.09,한국콜마,'161890,0.324933951
2018.04.09,연우,'115960,0.324933951
2018.04.09,GS건설,'006360,0.265220903
2018.04.09,LG전자,'066570,0.494759945
2018.04.10,유한양행,'000100,0.997291863
2018.04.10,휴젤,'145020,0.525400288
2018.04.10,비에이치,'090460,0.583173792
2018.04.10,SK하이닉스,'000660,0.30994148
2018.04.10,포스코대우,'047050,0.999881506
2018.04.10,동아에스티,'170900,0.500275643
2018.04.10,셀트리온,'068270,0.930630099
2018.04.10,셀트리온헬스케어,'091990,0.636177389
2018.04.10,삼성바이오로직스,'207940,0.54983678
2018.04.10,메디톡스,'086900,0.958951248
2018.04.10,SK텔레콤,'017670,0.259367677
2018.04.10,삼성전자,'005930,0.42377267
2018.04.10,대웅제약,'069620,0.914544036
2018.04.10,한미약품,'128940,0.731429869
2018.04.10,POSCO,'005490,0.568740683
2018.04.10,SK케미칼,'285130,0.812549636
2018.04.11,신세계인터내셔날,'031430,0.534254683
2018.04.11,스카이라이프,'053210,0.411442374
2018.04.11,고려아연,'010130,0.271312747
2018.04.11,LG디스플레이,'034220,0.011814446
2018.04.11,파크시스템스,'140860,0.480929897
2018.04.11,파라다이스,'034230,0.34654628
2018.04.12,일진머티리얼즈,'020150,0.536853761
2018.04.12,대한광통신,'010170,0.666762121
2018.04.12,디티앤씨,'187220,0.585927812
2018.04.12,기아차,'000270,0.320773082
2018.04.12,현대차,'005380,0.428602537
2018.04.12,제일기획,'030000,0.39308378
2018.04.12,현대건설기계,'267270,0.341722148
2018.04.12,SK머티리얼즈,'036490,0.381136821
2018.04.12,대한유화,'006650,0.434694389
2018.04.12,롯데정밀화학,'004000,0.457057449
2018.04.12,삼성전기,'009150,0.83993523
2018.04.12,솔브레인,'036830,0.663153831
2018.04.12,CJ헬로,'037560,0.383540617
2018.04.12,삼성생명,'032830,0.345941343
2018.04.12,휴젤,'145020,0.79938701
2018.04.12,아스트,'067390,0.852963159
2018.04.12,루트로닉,'085370,0.847855744
2018.04.13,신세계,'004170,0.58604998
2018.04.13,BGF리테일,'282330,0.174281147
2018.04.13,호텔신라,'008770,0.475136071
2018.04.13,현대에이치씨엔,'126560,0.293448406
2018.04.13,LG디스플레이,'034220,0.295040219
2018.04.13,원익QnC,'074600,0.778095456
2018.04.13,GS리테일,'007070,0.203816283
2018.04.13,LG이노텍,'011070,0.508074213
2018.04.16,우리은행,'000030,0.38473069
2018.04.16,용평리조트,'070960,0.300532233
2018.04.16,스튜디오드래곤,'253450,0.669149331
2018.04.16,피에스케이,'031980,0.999808013
2018.04.16,LG상사,'001120,0.998465776
2018.04.16,맥쿼리인프라,'088980,0.259615056
2018.04.16,디티앤씨,'187220,0.691784457
2018.04.16,오로라,'039830,0.546884388
2018.04.16,이엔에프테크놀로지,'102710,0.359904158
2018.04.16,KT&amp;G,'033780,0.599159925
2018.04.16,실리콘웍스,'108320,0.340120906
2018.04.16,선데이토즈,'123420,0.611532447
2018.04.16,화승엔터프라이즈,'241590,0.614494678
2018.04.16,뉴트리바이오텍,'222040,0.793878368
2018.04.16,파라다이스,'034230,0.535872956
2018.04.16,에스트래픽,'234300,0.000295847
2018.04.16,덱스터,'206560,0.539956852
2018.04.16,셀바스AI,'108860,0.815045089
2018.04.17,한샘,'009240,0.001063923
2018.04.17,화승엔터프라이즈,'241590,0.536825419
2018.04.17,현대미포조선,'010620,0.530652152
2018.04.17,SK이노베이션,'096770,0.379176986
2018.04.17,현대중공업,'009540,0.43905392
2018.04.17,한샘,'009240,0.142799974
